date,day_of_week,hour,item_name,revenue,transaction_count
2024-02-05,Monday,10,Drip Coffee,60.49,5
2024-02-05,Monday,10,Croissant,41.48,3
2024-02-05,Monday,10,Latte,31.11,3
2024-02-05,Monday,11,Croissant,108.8,9
2024-02-05,Monday,11,Latte,74.61,6
2024-02-05,Monday,11,Muffin,55.95,5
2024-02-05,Monday,12,Latte,106.05,9
2024-02-05,Monday,12,Muffin,72.72,6
2024-02-05,Monday,12,Breakfast Sandwich,54.54,5
2024-02-05,Monday,13,Muffin,103.27,9
2024-02-05,Monday,13,Breakfast Sandwich,70.81,6
2024-02-05,Monday,13,Drip Coffee,53.11,4
2024-02-05,Monday,14,Breakfast Sandwich,100.75,8
2024-02-05,Monday,14,Drip Coffee,69.09,6
2024-02-05,Monday,14,Croissant,51.82,4
2024-02-05,Monday,15,Drip Coffee,79.03,7
2024-02-05,Monday,15,Croissant,54.19,5
2024-02-05,Monday,15,Latte,40.64,3
2024-02-05,Monday,16,Croissant,78.06,7
2024-02-05,Monday,16,Latte,53.53,4
2024-02-05,Monday,16,Muffin,40.15,3
2024-02-05,Monday,17,Latte,77.81,6
2024-02-05,Monday,17,Muffin,53.35,4
2024-02-05,Monday,17,Breakfast Sandwich,40.02,3
2024-02-05,Monday,18,Muffin,121.37,10
2024-02-05,Monday,18,Breakfast Sandwich,83.22,7
2024-02-05,Monday,18,Drip Coffee,62.42,5
2024-02-05,Monday,19,Breakfast Sandwich,123.2,10
2024-02-05,Monday,19,Drip Coffee,84.48,7
2024-02-05,Monday,19,Croissant,63.36,5
2024-02-05,Monday,20,Drip Coffee,125.9,10
2024-02-05,Monday,20,Croissant,86.33,7
2024-02-05,Monday,20,Latte,64.75,5
2024-02-05,Monday,21,Croissant,129.17,11
2024-02-05,Monday,21,Latte,88.57,7
2024-02-05,Monday,21,Muffin,66.43,6
2024-02-05,Monday,22,Latte,85.58,7
2024-02-05,Monday,22,Muffin,58.68,5
2024-02-05,Monday,22,Breakfast Sandwich,44.01,4
2024-02-06,Tuesday,8,Breakfast Sandwich,52.09,4
2024-02-06,Tuesday,8,Drip Coffee,35.72,3
2024-02-06,Tuesday,8,Croissant,26.79,2
2024-02-06,Tuesday,9,Drip Coffee,51.26,4
2024-02-06,Tuesday,9,Croissant,35.15,3
2024-02-06,Tuesday,9,Latte,26.36,2
2024-02-06,Tuesday,10,Croissant,50.15,4
2024-02-06,Tuesday,10,Latte,34.39,3
2024-02-06,Tuesday,10,Muffin,25.79,2
2024-02-06,Tuesday,11,Latte,89.86,7
2024-02-06,Tuesday,11,Muffin,61.62,5
2024-02-06,Tuesday,11,Breakfast Sandwich,46.21,4
2024-02-06,Tuesday,12,Muffin,87.5,7
2024-02-06,Tuesday,12,Breakfast Sandwich,60,5
2024-02-06,Tuesday,12,Drip Coffee,45,4
2024-02-06,Tuesday,13,Breakfast Sandwich,85.37,7
2024-02-06,Tuesday,13,Drip Coffee,58.54,5
2024-02-06,Tuesday,13,Croissant,43.9,4
2024-02-06,Tuesday,14,Drip Coffee,83.7,7
2024-02-06,Tuesday,14,Croissant,57.39,5
2024-02-06,Tuesday,14,Latte,43.05,4
2024-02-06,Tuesday,15,Croissant,66.14,6
2024-02-06,Tuesday,15,Latte,45.35,4
2024-02-06,Tuesday,15,Muffin,34.01,3
2024-02-06,Tuesday,16,Latte,65.93,5
2024-02-06,Tuesday,16,Muffin,45.21,4
2024-02-06,Tuesday,16,Breakfast Sandwich,33.9,3
2024-02-06,Tuesday,17,Muffin,66.34,6
2024-02-06,Tuesday,17,Breakfast Sandwich,45.49,4
2024-02-06,Tuesday,17,Drip Coffee,34.12,3
2024-02-06,Tuesday,18,Breakfast Sandwich,104.38,9
2024-02-06,Tuesday,18,Drip Coffee,71.58,6
2024-02-06,Tuesday,18,Croissant,53.68,4
2024-02-06,Tuesday,19,Drip Coffee,106.67,9
2024-02-06,Tuesday,19,Croissant,73.15,6
2024-02-06,Tuesday,19,Latte,54.86,5
2024-02-06,Tuesday,20,Croissant,109.44,9
2024-02-06,Tuesday,20,Latte,75.05,6
2024-02-06,Tuesday,20,Muffin,56.28,5
2024-02-06,Tuesday,21,Latte,112.39,9
2024-02-06,Tuesday,21,Muffin,77.07,6
2024-02-06,Tuesday,21,Breakfast Sandwich,57.8,5
2024-02-06,Tuesday,22,Muffin,74.32,6
2024-02-06,Tuesday,22,Breakfast Sandwich,50.96,4
2024-02-06,Tuesday,22,Drip Coffee,38.22,3
2024-02-07,Wednesday,8,Drip Coffee,54.43,5
2024-02-07,Wednesday,8,Croissant,37.32,3
2024-02-07,Wednesday,8,Latte,27.99,2
2024-02-07,Wednesday,9,Croissant,53.26,4
2024-02-07,Wednesday,9,Latte,36.52,3
2024-02-07,Wednesday,9,Muffin,27.39,2
2024-02-07,Wednesday,10,Latte,51.91,4
2024-02-07,Wednesday,10,Muffin,35.6,3
2024-02-07,Wednesday,10,Breakfast Sandwich,26.7,2
2024-02-07,Wednesday,11,Muffin,92.92,8
2024-02-07,Wednesday,11,Breakfast Sandwich,63.72,5
2024-02-07,Wednesday,11,Drip Coffee,47.79,4
2024-02-07,Wednesday,12,Breakfast Sandwich,90.66,8
2024-02-07,Wednesday,12,Drip Coffee,62.17,5
2024-02-07,Wednesday,12,Croissant,46.63,4
2024-02-07,Wednesday,13,Drip Coffee,88.89,7
2024-02-07,Wednesday,13,Croissant,60.95,5
2024-02-07,Wednesday,13,Latte,45.71,4
2024-02-07,Wednesday,14,Croissant,87.8,7
2024-02-07,Wednesday,14,Latte,60.2,5
2024-02-07,Wednesday,14,Muffin,45.15,4
2024-02-07,Wednesday,15,Latte,70.01,6
2024-02-07,Wednesday,15,Muffin,48.01,4
2024-02-07,Wednesday,15,Breakfast Sandwich,36.01,3
2024-02-07,Wednesday,16,Muffin,70.46,6
2024-02-07,Wednesday,16,Breakfast Sandwich,48.31,4
2024-02-07,Wednesday,16,Drip Coffee,36.23,3
2024-02-07,Wednesday,17,Breakfast Sandwich,71.52,6
2024-02-07,Wednesday,17,Drip Coffee,49.04,4
2024-02-07,Wednesday,17,Croissant,36.78,3
2024-02-07,Wednesday,18,Drip Coffee,113.28,9
2024-02-07,Wednesday,18,Croissant,77.68,6
2024-02-07,Wednesday,18,Latte,58.26,5
2024-02-07,Wednesday,19,Croissant,116.22,10
2024-02-07,Wednesday,19,Latte,79.7,7
2024-02-07,Wednesday,19,Muffin,59.77,5
2024-02-07,Wednesday,20,Latte,119.35,10
2024-02-07,Wednesday,20,Muffin,81.84,7
2024-02-07,Wednesday,20,Breakfast Sandwich,61.38,5
2024-02-07,Wednesday,21,Muffin,122.33,10
2024-02-07,Wednesday,21,Breakfast Sandwich,83.88,7
2024-02-07,Wednesday,21,Drip Coffee,62.91,5
2024-02-07,Wednesday,22,Breakfast Sandwich,80.53,7
2024-02-07,Wednesday,22,Drip Coffee,55.22,5
2024-02-07,Wednesday,22,Croissant,41.41,3
2024-02-08,Thursday,8,Croissant,63.28,5
2024-02-08,Thursday,8,Latte,43.39,4
2024-02-08,Thursday,8,Muffin,32.55,3
2024-02-08,Thursday,9,Latte,61.69,5
2024-02-08,Thursday,9,Muffin,42.3,4
2024-02-08,Thursday,9,Breakfast Sandwich,31.72,3
2024-02-08,Thursday,10,Muffin,60.07,5
2024-02-08,Thursday,10,Breakfast Sandwich,41.19,3
2024-02-08,Thursday,10,Drip Coffee,30.89,3
2024-02-08,Thursday,11,Breakfast Sandwich,107.73,9
2024-02-08,Thursday,11,Drip Coffee,73.87,6
2024-02-08,Thursday,11,Croissant,55.4,5
2024-02-08,Thursday,12,Drip Coffee,105.62,9
2024-02-08,Thursday,12,Croissant,72.43,6
2024-02-08,Thursday,12,Latte,54.32,5
2024-02-08,Thursday,13,Croissant,104.33,9
2024-02-08,Thursday,13,Latte,71.54,6
2024-02-08,Thursday,13,Muffin,53.65,4
2024-02-08,Thursday,14,Latte,103.99,9
2024-02-08,Thursday,14,Muffin,71.31,6
2024-02-08,Thursday,14,Breakfast Sandwich,53.48,4
2024-02-08,Thursday,15,Muffin,83.72,7
2024-02-08,Thursday,15,Breakfast Sandwich,57.41,5
2024-02-08,Thursday,15,Drip Coffee,43.06,4
2024-02-08,Thursday,16,Breakfast Sandwich,84.99,7
2024-02-08,Thursday,16,Drip Coffee,58.28,5
2024-02-08,Thursday,16,Croissant,43.71,4
2024-02-08,Thursday,17,Drip Coffee,86.85,7
2024-02-08,Thursday,17,Croissant,59.55,5
2024-02-08,Thursday,17,Latte,44.66,4
2024-02-08,Thursday,18,Croissant,138.11,12
2024-02-08,Thursday,18,Latte,94.7,8
2024-02-08,Thursday,18,Muffin,71.03,6
2024-02-08,Thursday,19,Latte,141.83,12
2024-02-08,Thursday,19,Muffin,97.25,8
2024-02-08,Thursday,19,Breakfast Sandwich,72.94,6
2024-02-08,Thursday,20,Muffin,145.36,12
2024-02-08,Thursday,20,Breakfast Sandwich,99.68,8
2024-02-08,Thursday,20,Drip Coffee,74.76,6
2024-02-08,Thursday,21,Breakfast Sandwich,148.32,12
2024-02-08,Thursday,21,Drip Coffee,101.71,8
2024-02-08,Thursday,21,Croissant,76.28,6
2024-02-08,Thursday,22,Drip Coffee,97.02,8
2024-02-08,Thursday,22,Croissant,66.53,6
2024-02-08,Thursday,22,Latte,49.9,4
2024-02-09,Friday,8,Latte,91.19,8
2024-02-09,Friday,8,Muffin,62.53,5
2024-02-09,Friday,8,Breakfast Sandwich,46.9,4
2024-02-09,Friday,9,Muffin,88.79,7
2024-02-09,Friday,9,Breakfast Sandwich,60.89,5
2024-02-09,Friday,9,Drip Coffee,45.67,4
2024-02-09,Friday,10,Breakfast Sandwich,86.63,7
2024-02-09,Friday,10,Drip Coffee,59.4,5
2024-02-09,Friday,10,Croissant,44.55,4
2024-02-09,Friday,11,Drip Coffee,156.14,13
2024-02-09,Friday,11,Croissant,107.06,9
2024-02-09,Friday,11,Latte,80.3,7
2024-02-09,Friday,12,Croissant,154.23,13
2024-02-09,Friday,12,Latte,105.76,9
2024-02-09,Friday,12,Muffin,79.32,7
2024-02-09,Friday,13,Latte,153.73,13
2024-02-09,Friday,13,Muffin,105.42,9
2024-02-09,Friday,13,Breakfast Sandwich,79.06,7
2024-02-09,Friday,14,Muffin,154.7,13
2024-02-09,Friday,14,Breakfast Sandwich,106.08,9
2024-02-09,Friday,14,Drip Coffee,79.56,7
2024-02-09,Friday,15,Breakfast Sandwich,125.63,10
2024-02-09,Friday,15,Drip Coffee,86.15,7
2024-02-09,Friday,15,Croissant,64.61,5
2024-02-09,Friday,16,Drip Coffee,128.38,11
2024-02-09,Friday,16,Croissant,88.03,7
2024-02-09,Friday,16,Latte,66.03,6
2024-02-09,Friday,17,Croissant,131.72,11
2024-02-09,Friday,17,Latte,90.32,8
2024-02-09,Friday,17,Muffin,67.74,6
2024-02-09,Friday,18,Latte,209.66,17
2024-02-09,Friday,18,Muffin,143.76,12
2024-02-09,Friday,18,Breakfast Sandwich,107.82,9
2024-02-09,Friday,19,Muffin,214.88,18
2024-02-09,Friday,19,Breakfast Sandwich,147.35,12
2024-02-09,Friday,19,Drip Coffee,110.51,9
2024-02-09,Friday,20,Breakfast Sandwich,219.26,18
2024-02-09,Friday,20,Drip Coffee,150.35,13
2024-02-09,Friday,20,Croissant,112.76,9
2024-02-09,Friday,21,Drip Coffee,222.31,19
2024-02-09,Friday,21,Croissant,152.44,13
2024-02-09,Friday,21,Latte,114.33,10
2024-02-09,Friday,22,Croissant,144.31,12
2024-02-09,Friday,22,Latte,98.96,8
2024-02-09,Friday,22,Muffin,74.22,6
2024-02-10,Saturday,8,Brownie,99.77,8
2024-02-10,Saturday,8,Party Pack,73.36,6
2024-02-10,Saturday,8,Specialty Cake,52.82,4
2024-02-10,Saturday,9,Party Pack,97.34,8
2024-02-10,Saturday,9,Specialty Cake,71.57,6
2024-02-10,Saturday,9,Sundae,51.53,4
2024-02-10,Saturday,10,Specialty Cake,95.43,8
2024-02-10,Saturday,10,Sundae,70.17,6
2024-02-10,Saturday,10,Cold Brew,50.52,4
2024-02-10,Saturday,11,Sundae,173.28,14
2024-02-10,Saturday,11,Cold Brew,127.41,11
2024-02-10,Saturday,11,Brownie,91.74,8
2024-02-10,Saturday,12,Cold Brew,172.72,14
2024-02-10,Saturday,12,Brownie,127,11
2024-02-10,Saturday,12,Party Pack,91.44,8
2024-02-10,Saturday,13,Brownie,173.81,14
2024-02-10,Saturday,13,Party Pack,127.8,11
2024-02-10,Saturday,13,Specialty Cake,92.02,8
2024-02-10,Saturday,14,Party Pack,176.44,15
2024-02-10,Saturday,14,Specialty Cake,129.74,11
2024-02-10,Saturday,14,Sundae,93.41,8
2024-02-10,Saturday,15,Specialty Cake,144.24,12
2024-02-10,Saturday,15,Sundae,106.06,9
2024-02-10,Saturday,15,Cold Brew,76.36,6
2024-02-10,Saturday,16,Sundae,147.99,12
2024-02-10,Saturday,16,Cold Brew,108.82,9
2024-02-10,Saturday,16,Brownie,78.35,7
2024-02-10,Saturday,17,Cold Brew,151.97,13
2024-02-10,Saturday,17,Brownie,111.74,9
2024-02-10,Saturday,17,Party Pack,80.46,7
2024-02-10,Saturday,18,Brownie,241.43,20
2024-02-10,Saturday,18,Party Pack,177.52,15
2024-02-10,Saturday,18,Specialty Cake,127.82,11
2024-02-10,Saturday,19,Party Pack,246.35,21
2024-02-10,Saturday,19,Specialty Cake,181.14,15
2024-02-10,Saturday,19,Sundae,130.42,11
2024-02-10,Saturday,20,Specialty Cake,249.77,21
2024-02-10,Saturday,20,Sundae,183.66,15
2024-02-10,Saturday,20,Cold Brew,132.23,11
2024-02-10,Saturday,21,Sundae,251.32,21
2024-02-10,Saturday,21,Cold Brew,184.8,15
2024-02-10,Saturday,21,Brownie,133.05,11
2024-02-10,Saturday,22,Cold Brew,161.83,13
2024-02-10,Saturday,22,Brownie,118.99,10
2024-02-10,Saturday,22,Party Pack,85.67,7
2024-02-11,Sunday,8,Party Pack,70.85,6
2024-02-11,Sunday,8,Specialty Cake,52.09,4
2024-02-11,Sunday,8,Sundae,37.51,3
2024-02-11,Sunday,9,Specialty Cake,69.46,6
2024-02-11,Sunday,9,Sundae,51.08,4
2024-02-11,Sunday,9,Cold Brew,36.77,3
2024-02-11,Sunday,10,Sundae,68.61,6
2024-02-11,Sunday,10,Cold Brew,50.45,4
2024-02-11,Sunday,10,Brownie,36.32,3
2024-02-11,Sunday,11,Cold Brew,125.72,10
2024-02-11,Sunday,11,Brownie,92.44,8
2024-02-11,Sunday,11,Party Pack,66.56,6
2024-02-11,Sunday,12,Brownie,126.51,11
2024-02-11,Sunday,12,Party Pack,93.02,8
2024-02-11,Sunday,12,Specialty Cake,66.98,6
2024-02-11,Sunday,13,Party Pack,128.42,11
2024-02-11,Sunday,13,Specialty Cake,94.43,8
2024-02-11,Sunday,13,Sundae,67.99,6
2024-02-11,Sunday,14,Specialty Cake,131.24,11
2024-02-11,Sunday,14,Sundae,96.5,8
2024-02-11,Sunday,14,Cold Brew,69.48,6
2024-02-11,Sunday,15,Sundae,107.72,9
2024-02-11,Sunday,15,Cold Brew,79.2,7
2024-02-11,Sunday,15,Brownie,57.03,5
2024-02-11,Sunday,16,Cold Brew,110.62,9
2024-02-11,Sunday,16,Brownie,81.33,7
2024-02-11,Sunday,16,Party Pack,58.56,5
2024-02-11,Sunday,17,Brownie,113.37,9
2024-02-11,Sunday,17,Party Pack,83.36,7
2024-02-11,Sunday,17,Specialty Cake,60.02,5
2024-02-11,Sunday,18,Party Pack,179.31,15
2024-02-11,Sunday,18,Specialty Cake,131.84,11
2024-02-11,Sunday,18,Sundae,94.93,8
2024-02-11,Sunday,19,Specialty Cake,181.8,15
2024-02-11,Sunday,19,Sundae,133.68,11
2024-02-11,Sunday,19,Cold Brew,96.25,8
2024-02-11,Sunday,20,Sundae,182.92,15
2024-02-11,Sunday,20,Cold Brew,134.5,11
2024-02-11,Sunday,20,Brownie,96.84,8
2024-02-11,Sunday,21,Cold Brew,182.57,15
2024-02-11,Sunday,21,Brownie,134.24,11
2024-02-11,Sunday,21,Party Pack,96.65,8
2024-02-11,Sunday,22,Brownie,116.62,10
2024-02-11,Sunday,22,Party Pack,85.75,7
2024-02-11,Sunday,22,Specialty Cake,61.74,5
2024-02-12,Monday,8,Drip Coffee,50.89,4
2024-02-12,Monday,8,Croissant,34.9,3
2024-02-12,Monday,8,Latte,26.17,2
2024-02-12,Monday,9,Croissant,50.27,4
2024-02-12,Monday,9,Latte,34.47,3
2024-02-12,Monday,9,Muffin,25.85,2
2024-02-12,Monday,10,Latte,50.11,4
2024-02-12,Monday,10,Muffin,34.36,3
2024-02-12,Monday,10,Breakfast Sandwich,25.77,2
2024-02-12,Monday,11,Muffin,92.69,8
2024-02-12,Monday,11,Breakfast Sandwich,63.56,5
2024-02-12,Monday,11,Drip Coffee,47.67,4
2024-02-12,Monday,12,Breakfast Sandwich,94.09,8
2024-02-12,Monday,12,Drip Coffee,64.52,5
2024-02-12,Monday,12,Croissant,48.39,4
2024-02-12,Monday,13,Drip Coffee,96.15,8
2024-02-12,Monday,13,Croissant,65.93,5
2024-02-12,Monday,13,Latte,49.45,4
2024-02-12,Monday,14,Croissant,98.64,8
2024-02-12,Monday,14,Latte,67.64,6
2024-02-12,Monday,14,Muffin,50.73,4
2024-02-12,Monday,15,Latte,81.04,7
2024-02-12,Monday,15,Muffin,55.57,5
2024-02-12,Monday,15,Breakfast Sandwich,41.68,3
2024-02-12,Monday,16,Muffin,83.06,7
2024-02-12,Monday,16,Breakfast Sandwich,56.95,5
2024-02-12,Monday,16,Drip Coffee,42.72,4
2024-02-12,Monday,17,Breakfast Sandwich,84.75,7
2024-02-12,Monday,17,Drip Coffee,58.12,5
2024-02-12,Monday,17,Croissant,43.59,4
2024-02-12,Monday,18,Drip Coffee,133.19,11
2024-02-12,Monday,18,Croissant,91.33,8
2024-02-12,Monday,18,Latte,68.5,6
2024-02-12,Monday,19,Croissant,134.01,11
2024-02-12,Monday,19,Latte,91.9,8
2024-02-12,Monday,19,Muffin,68.92,6
2024-02-12,Monday,20,Latte,133.75,11
2024-02-12,Monday,20,Muffin,91.72,8
2024-02-12,Monday,20,Breakfast Sandwich,68.79,6
2024-02-12,Monday,21,Muffin,132.43,11
2024-02-12,Monday,21,Breakfast Sandwich,90.81,8
2024-02-12,Monday,21,Drip Coffee,68.11,6
2024-02-12,Monday,22,Breakfast Sandwich,84,7
2024-02-12,Monday,22,Drip Coffee,57.6,5
2024-02-12,Monday,22,Croissant,43.2,4
2024-02-13,Tuesday,8,Croissant,42.61,4
2024-02-13,Tuesday,8,Latte,29.22,2
2024-02-13,Tuesday,8,Muffin,21.91,2
2024-02-13,Tuesday,9,Latte,42.47,4
2024-02-13,Tuesday,9,Muffin,29.12,2
2024-02-13,Tuesday,9,Breakfast Sandwich,21.84,2
2024-02-13,Tuesday,10,Muffin,42.74,4
2024-02-13,Tuesday,10,Breakfast Sandwich,29.31,2
2024-02-13,Tuesday,10,Drip Coffee,21.98,2
2024-02-13,Tuesday,11,Breakfast Sandwich,79.75,7
2024-02-13,Tuesday,11,Drip Coffee,54.69,5
2024-02-13,Tuesday,11,Croissant,41.01,3
2024-02-13,Tuesday,12,Drip Coffee,81.5,7
2024-02-13,Tuesday,12,Croissant,55.88,5
2024-02-13,Tuesday,12,Latte,41.91,3
2024-02-13,Tuesday,13,Croissant,83.62,7
2024-02-13,Tuesday,13,Latte,57.34,5
2024-02-13,Tuesday,13,Muffin,43,4
2024-02-13,Tuesday,14,Latte,85.87,7
2024-02-13,Tuesday,14,Muffin,58.88,5
2024-02-13,Tuesday,14,Breakfast Sandwich,44.16,4
2024-02-13,Tuesday,15,Muffin,70.41,6
2024-02-13,Tuesday,15,Breakfast Sandwich,48.28,4
2024-02-13,Tuesday,15,Drip Coffee,36.21,3
2024-02-13,Tuesday,16,Breakfast Sandwich,71.84,6
2024-02-13,Tuesday,16,Drip Coffee,49.26,4
2024-02-13,Tuesday,16,Croissant,36.94,3
2024-02-13,Tuesday,17,Drip Coffee,72.83,6
2024-02-13,Tuesday,17,Croissant,49.94,4
2024-02-13,Tuesday,17,Latte,37.46,3
2024-02-13,Tuesday,18,Croissant,113.6,9
2024-02-13,Tuesday,18,Latte,77.89,6
2024-02-13,Tuesday,18,Muffin,58.42,5
2024-02-13,Tuesday,19,Latte,113.38,9
2024-02-13,Tuesday,19,Muffin,77.74,6
2024-02-13,Tuesday,19,Breakfast Sandwich,58.31,5
2024-02-13,Tuesday,20,Muffin,112.26,9
2024-02-13,Tuesday,20,Breakfast Sandwich,76.98,6
2024-02-13,Tuesday,20,Drip Coffee,57.73,5
2024-02-13,Tuesday,21,Breakfast Sandwich,110.36,9
2024-02-13,Tuesday,21,Drip Coffee,75.67,6
2024-02-13,Tuesday,21,Croissant,56.76,5
2024-02-13,Tuesday,22,Drip Coffee,69.61,6
2024-02-13,Tuesday,22,Croissant,47.73,4
2024-02-13,Tuesday,22,Latte,35.8,3
2024-02-14,Wednesday,8,Latte,45.12,4
2024-02-14,Wednesday,8,Muffin,30.94,3
2024-02-14,Wednesday,8,Breakfast Sandwich,23.21,2
2024-02-14,Wednesday,9,Muffin,45.41,4
2024-02-14,Wednesday,9,Breakfast Sandwich,31.14,3
2024-02-14,Wednesday,9,Drip Coffee,23.35,2
2024-02-14,Wednesday,10,Breakfast Sandwich,46.09,4
2024-02-14,Wednesday,10,Drip Coffee,31.61,3
2024-02-14,Wednesday,10,Croissant,23.7,2
2024-02-14,Wednesday,11,Drip Coffee,86.59,7
2024-02-14,Wednesday,11,Croissant,59.37,5
2024-02-14,Wednesday,11,Latte,44.53,4
2024-02-14,Wednesday,12,Croissant,88.83,7
2024-02-14,Wednesday,12,Latte,60.91,5
2024-02-14,Wednesday,12,Muffin,45.69,4
2024-02-14,Wednesday,13,Latte,91.22,8
2024-02-14,Wednesday,13,Muffin,62.55,5
2024-02-14,Wednesday,13,Breakfast Sandwich,46.92,4
2024-02-14,Wednesday,14,Muffin,93.5,8
2024-02-14,Wednesday,14,Breakfast Sandwich,64.11,5
2024-02-14,Wednesday,14,Drip Coffee,48.09,4
2024-02-14,Wednesday,15,Breakfast Sandwich,76.32,6
2024-02-14,Wednesday,15,Drip Coffee,52.33,4
2024-02-14,Wednesday,15,Croissant,39.25,3
2024-02-14,Wednesday,16,Drip Coffee,77.38,6
2024-02-14,Wednesday,16,Croissant,53.06,4
2024-02-14,Wednesday,16,Latte,39.8,3
2024-02-14,Wednesday,17,Croissant,77.86,6
2024-02-14,Wednesday,17,Latte,53.39,4
2024-02-14,Wednesday,17,Muffin,40.04,3
2024-02-14,Wednesday,18,Latte,120.45,10
2024-02-14,Wednesday,18,Muffin,82.6,7
2024-02-14,Wednesday,18,Breakfast Sandwich,61.95,5
2024-02-14,Wednesday,19,Muffin,119.26,10
2024-02-14,Wednesday,19,Breakfast Sandwich,81.78,7
2024-02-14,Wednesday,19,Drip Coffee,61.34,5
2024-02-14,Wednesday,20,Breakfast Sandwich,117.25,10
2024-02-14,Wednesday,20,Drip Coffee,80.4,7
2024-02-14,Wednesday,20,Croissant,60.3,5
2024-02-14,Wednesday,21,Drip Coffee,114.63,10
2024-02-14,Wednesday,21,Croissant,78.6,7
2024-02-14,Wednesday,21,Latte,58.95,5
2024-02-14,Wednesday,22,Croissant,72.06,6
2024-02-14,Wednesday,22,Latte,49.42,4
2024-02-14,Wednesday,22,Muffin,37.06,3
2024-02-15,Thursday,8,Muffin,53.98,4
2024-02-15,Thursday,8,Breakfast Sandwich,37.01,3
2024-02-15,Thursday,8,Drip Coffee,27.76,2
2024-02-15,Thursday,9,Breakfast Sandwich,54.79,5
2024-02-15,Thursday,9,Drip Coffee,37.57,3
2024-02-15,Thursday,9,Croissant,28.18,2
2024-02-15,Thursday,10,Drip Coffee,55.99,5
2024-02-15,Thursday,10,Croissant,38.4,3
2024-02-15,Thursday,10,Latte,28.8,2
2024-02-15,Thursday,11,Croissant,105.6,9
2024-02-15,Thursday,11,Latte,72.41,6
2024-02-15,Thursday,11,Muffin,54.31,5
2024-02-15,Thursday,12,Latte,108.45,9
2024-02-15,Thursday,12,Muffin,74.36,6
2024-02-15,Thursday,12,Breakfast Sandwich,55.77,5
2024-02-15,Thursday,13,Muffin,111.15,9
2024-02-15,Thursday,13,Breakfast Sandwich,76.22,6
2024-02-15,Thursday,13,Drip Coffee,57.16,5
2024-02-15,Thursday,14,Breakfast Sandwich,113.41,9
2024-02-15,Thursday,14,Drip Coffee,77.77,6
2024-02-15,Thursday,14,Croissant,58.33,5
2024-02-15,Thursday,15,Drip Coffee,91.99,8
2024-02-15,Thursday,15,Croissant,63.08,5
2024-02-15,Thursday,15,Latte,47.31,4
2024-02-15,Thursday,16,Croissant,92.56,8
2024-02-15,Thursday,16,Latte,63.47,5
2024-02-15,Thursday,16,Muffin,47.6,4
2024-02-15,Thursday,17,Latte,92.38,8
2024-02-15,Thursday,17,Muffin,63.35,5
2024-02-15,Thursday,17,Breakfast Sandwich,47.51,4
2024-02-15,Thursday,18,Muffin,141.77,12
2024-02-15,Thursday,18,Breakfast Sandwich,97.22,8
2024-02-15,Thursday,18,Drip Coffee,72.91,6
2024-02-15,Thursday,19,Breakfast Sandwich,139.38,12
2024-02-15,Thursday,19,Drip Coffee,95.58,8
2024-02-15,Thursday,19,Croissant,71.68,6
2024-02-15,Thursday,20,Drip Coffee,136.27,11
2024-02-15,Thursday,20,Croissant,93.44,8
2024-02-15,Thursday,20,Latte,70.08,6
2024-02-15,Thursday,21,Croissant,132.79,11
2024-02-15,Thursday,21,Latte,91.05,8
2024-02-15,Thursday,21,Muffin,68.29,6
2024-02-15,Thursday,22,Latte,83.43,7
2024-02-15,Thursday,22,Muffin,57.21,5
2024-02-15,Thursday,22,Breakfast Sandwich,42.91,4
2024-02-16,Friday,8,Breakfast Sandwich,81.03,7
2024-02-16,Friday,8,Drip Coffee,55.56,5
2024-02-16,Friday,8,Croissant,41.67,3
2024-02-16,Friday,9,Drip Coffee,82.81,7
2024-02-16,Friday,9,Croissant,56.78,5
2024-02-16,Friday,9,Latte,42.59,4
2024-02-16,Friday,10,Croissant,84.96,7
2024-02-16,Friday,10,Latte,58.26,5
2024-02-16,Friday,10,Muffin,43.69,4
2024-02-16,Friday,11,Latte,160.38,13
2024-02-16,Friday,11,Muffin,109.97,9
2024-02-16,Friday,11,Breakfast Sandwich,82.48,7
2024-02-16,Friday,12,Muffin,164.37,14
2024-02-16,Friday,12,Breakfast Sandwich,112.71,9
2024-02-16,Friday,12,Drip Coffee,84.54,7
2024-02-16,Friday,13,Breakfast Sandwich,167.72,14
2024-02-16,Friday,13,Drip Coffee,115.01,10
2024-02-16,Friday,13,Croissant,86.26,7
2024-02-16,Friday,14,Drip Coffee,170.05,14
2024-02-16,Friday,14,Croissant,116.61,10
2024-02-16,Friday,14,Latte,87.45,7
2024-02-16,Friday,15,Croissant,136.88,11
2024-02-16,Friday,15,Latte,93.86,8
2024-02-16,Friday,15,Muffin,70.4,6
2024-02-16,Friday,16,Latte,136.62,11
2024-02-16,Friday,16,Muffin,93.68,8
2024-02-16,Friday,16,Breakfast Sandwich,70.26,6
2024-02-16,Friday,17,Muffin,135.27,11
2024-02-16,Friday,17,Breakfast Sandwich,92.76,8
2024-02-16,Friday,17,Drip Coffee,69.57,6
2024-02-16,Friday,18,Breakfast Sandwich,206.12,17
2024-02-16,Friday,18,Drip Coffee,141.34,12
2024-02-16,Friday,18,Croissant,106.01,9
2024-02-16,Friday,19,Drip Coffee,201.52,17
2024-02-16,Friday,19,Croissant,138.19,12
2024-02-16,Friday,19,Latte,103.64,9
2024-02-16,Friday,20,Croissant,196.37,16
2024-02-16,Friday,20,Latte,134.65,11
